iter	Passed	Remaining
3483	1527	2666
3484	1528	2666
3485	1528	2665
3486	1528	2665
3487	1529	2664
3488	1529	2664
3489	1530	2664
3490	1530	2663
3491	1531	2663
3492	1532	2664
3493	1533	2664
3494	1533	2664
3495	1534	2664
3496	1535	2664
3497	1535	2663
3498	1536	2663
3499	1536	2662
3500	1536	2662
3501	1537	2661
3502	1537	2661
3503	1537	2660
3504	1538	2660
3505	1538	2659
3506	1538	2658
3507	1539	2657
3508	1539	2656
3509	1539	2656
3510	1540	2656
3511	1540	2655
3512	1540	2654
3513	1541	2654
3514	1541	2654
3515	1542	2653
3516	1542	2653
3517	1543	2653
3518	1543	2652
3519	1543	2651
3520	1544	2650
3521	1544	2650
3522	1544	2649
3523	1544	2648
3524	1545	2647
3525	1545	2647
3526	1545	2646
3527	1546	2646
3528	1546	2646
3529	1547	2645
3530	1547	2644
3531	1547	2643
3532	1547	2643
3533	1548	2643
3534	1549	2643
3535	1549	2642
3536	1550	2642
3537	1550	2641
3538	1550	2640
3539	1550	2640
3540	1551	2639
3541	1551	2638
3542	1551	2638
3543	1552	2637
3544	1552	2636
3545	1552	2635
3546	1553	2635
3547	1553	2634
3548	1553	2633
3549	1553	2633
3550	1554	2633
3551	1554	2632
3552	1555	2632
3553	1555	2631
3554	1555	2630
3555	1556	2630
3556	1556	2629
3557	1557	2629
3558	1557	2628
3559	1557	2627
3560	1557	2627
3561	1558	2626
3562	1558	2626
3563	1559	2626
3564	1559	2625
3565	1559	2624
3566	1560	2623
3567	1560	2623
3568	1561	2623
3569	1561	2622
3570	1561	2622
3571	1562	2621
3572	1562	2620
3573	1562	2619
3574	1562	2619
3575	1563	2618
3576	1563	2617
3577	1563	2617
3578	1564	2617
3579	1564	2616
3580	1564	2615
3581	1565	2615
3582	1565	2614
3583	1566	2614
3584	1566	2613
3585	1567	2613
3586	1567	2612
3587	1567	2611
3588	1567	2611
3589	1568	2610
3590	1568	2610
3591	1569	2609
3592	1569	2609
3593	1570	2609
3594	1570	2609
3595	1571	2608
3596	1571	2608
3597	1571	2607
3598	1572	2606
3599	1572	2606
3600	1572	2605
3601	1573	2604
3602	1573	2604
3603	1574	2604
3604	1574	2603
3605	1575	2603
3606	1575	2602
3607	1575	2602
3608	1576	2601
3609	1576	2600
3610	1576	2599
3611	1576	2599
3612	1577	2599
3613	1577	2598
3614	1577	2597
3615	1578	2597
3616	1578	2596
3617	1579	2596
3618	1579	2595
3619	1579	2594
3620	1580	2594
3621	1580	2594
3622	1581	2593
3623	1581	2592
3624	1581	2591
3625	1581	2591
3626	1582	2590
3627	1582	2590
3628	1582	2589
3629	1583	2588
3630	1583	2587
3631	1583	2587
3632	1583	2586
3633	1584	2586
3634	1584	2585
3635	1585	2585
3636	1585	2585
3637	1586	2584
3638	1586	2583
3639	1586	2582
3640	1587	2582
3641	1587	2582
3642	1588	2582
3643	1588	2581
3644	1589	2581
3645	1589	2580
3646	1590	2580
3647	1590	2579
3648	1590	2579
3649	1590	2578
3650	1591	2577
3651	1591	2577
3652	1592	2576
3653	1592	2576
3654	1592	2575
3655	1592	2574
3656	1592	2573
3657	1592	2572
3658	1593	2572
3659	1593	2572
3660	1594	2571
3661	1594	2571
3662	1595	2570
3663	1595	2569
3664	1595	2569
3665	1596	2568
3666	1596	2568
3667	1596	2567
3668	1597	2567
3669	1598	2567
3670	1598	2567
3671	1599	2566
3672	1599	2566
3673	1600	2566
3674	1600	2566
3675	1601	2565
3676	1601	2565
3677	1602	2564
3678	1603	2565
3679	1603	2565
3680	1604	2565
3681	1604	2564
3682	1605	2563
3683	1605	2563
3684	1605	2562
3685	1605	2561
3686	1606	2561
3687	1606	2561
3688	1607	2560
3689	1607	2559
3690	1607	2559
3691	1608	2558
3692	1608	2558
3693	1608	2557
3694	1609	2556
3695	1609	2556
3696	1609	2555
3697	1610	2554
3698	1610	2554
3699	1610	2553
3700	1611	2553
3701	1611	2552
3702	1611	2552
3703	1612	2551
3704	1612	2550
3705	1613	2550
3706	1613	2550
3707	1613	2549
3708	1614	2549
3709	1614	2548
3710	1614	2547
3711	1614	2546
3712	1615	2545
3713	1615	2545
3714	1616	2545
3715	1616	2544
3716	1616	2543
3717	1616	2543
3718	1617	2542
3719	1617	2541
3720	1617	2541
3721	1617	2540
3722	1618	2539
3723	1618	2538
3724	1618	2538
3725	1619	2537
3726	1619	2537
3727	1619	2536
3728	1620	2535
3729	1620	2535
3730	1620	2535
3731	1621	2534
3732	1621	2534
3733	1622	2534
3734	1623	2534
3735	1623	2533
3736	1624	2533
3737	1624	2532
3738	1624	2532
3739	1624	2531
3740	1625	2530
3741	1625	2530
3742	1626	2529
3743	1626	2529
3744	1627	2529
3745	1627	2528
3746	1627	2528
3747	1628	2527
3748	1628	2527
3749	1629	2526
3750	1629	2526
3751	1630	2526
3752	1630	2526
3753	1631	2525
3754	1632	2525
3755	1632	2524
3756	1632	2524
3757	1633	2523
3758	1633	2523
3759	1634	2523
3760	1634	2523
3761	1635	2522
3762	1635	2522
3763	1635	2521
3764	1636	2521
3765	1636	2521
3766	1637	2520
3767	1637	2520
3768	1638	2520
3769	1638	2519
3770	1639	2519
3771	1639	2518
3772	1640	2518
3773	1641	2518
3774	1641	2518
3775	1642	2518
3776	1642	2517
3777	1643	2517
3778	1643	2517
3779	1644	2516
3780	1644	2516
3781	1644	2515
3782	1645	2514
3783	1645	2514
3784	1645	2513
3785	1646	2513
3786	1646	2512
3787	1647	2512
3788	1647	2512
3789	1648	2511
3790	1648	2511
3791	1649	2510
3792	1649	2510
3793	1649	2510
3794	1650	2509
3795	1650	2508
3796	1651	2508
3797	1651	2508
3798	1652	2508
3799	1653	2508
3800	1653	2507
3801	1653	2506
3802	1654	2506
3803	1654	2506
3804	1655	2505
3805	1655	2505
3806	1655	2504
3807	1656	2504
3808	1656	2503
3809	1656	2503
3810	1657	2502
3811	1657	2501
3812	1657	2500
3813	1657	2500
3814	1658	2499
3815	1658	2499
3816	1658	2498
3817	1659	2497
3818	1659	2497
3819	1659	2496
3820	1660	2496
3821	1660	2495
3822	1660	2495
3823	1661	2494
3824	1661	2493
3825	1661	2492
3826	1662	2492
3827	1662	2491
3828	1662	2491
3829	1663	2490
3830	1663	2490
3831	1663	2489
3832	1664	2489
3833	1664	2488
3834	1664	2487
3835	1665	2487
3836	1665	2486
3837	1665	2486
3838	1666	2485
3839	1666	2484
3840	1667	2485
3841	1668	2485
3842	1668	2484
3843	1668	2484
3844	1669	2483
3845	1669	2483
3846	1669	2482
3847	1670	2481
3848	1670	2481
3849	1670	2480
3850	1671	2480
3851	1671	2479
3852	1672	2479
3853	1672	2478
3854	1672	2478
3855	1673	2478
3856	1673	2477
3857	1674	2476
3858	1675	2477
3859	1675	2476
3860	1676	2476
3861	1676	2476
3862	1676	2475
3863	1677	2475
3864	1677	2474
3865	1678	2474
3866	1678	2473
3867	1678	2473
3868	1679	2472
3869	1679	2471
3870	1679	2471
3871	1680	2470
3872	1680	2470
3873	1680	2469
3874	1680	2468
3875	1681	2468
3876	1681	2467
3877	1681	2466
3878	1682	2466
3879	1684	2468
3880	1685	2468
3881	1685	2468
3882	1686	2467
3883	1686	2467
3884	1687	2467
3885	1687	2466
3886	1688	2466
3887	1690	2469
3888	1696	2476
3889	1696	2475
3890	1696	2474
3891	1697	2474
3892	1698	2474
3893	1698	2474
3894	1699	2473
3895	1699	2473
3896	1699	2472
3897	1700	2472
3898	1700	2471
3899	1701	2471
3900	1701	2471
3901	1701	2470
3902	1702	2470
3903	1702	2469
3904	1703	2469
3905	1703	2468
3906	1703	2467
3907	1704	2467
3908	1704	2466
3909	1704	2466
3910	1705	2465
3911	1705	2464
3912	1706	2464
3913	1706	2464
3914	1706	2463
3915	1707	2463
3916	1707	2463
3917	1708	2462
3918	1708	2462
3919	1709	2461
3920	1709	2461
3921	1710	2461
3922	1710	2460
3923	1711	2460
3924	1711	2459
3925	1711	2459
3926	1712	2459
3927	1712	2458
3928	1712	2457
3929	1713	2456
3930	1713	2455
3931	1713	2455
3932	1713	2454
3933	1713	2453
3934	1714	2452
3935	1714	2452
3936	1714	2451
3937	1714	2450
3938	1714	2449
3939	1715	2448
3940	1715	2448
3941	1715	2447
3942	1715	2446
3943	1716	2446
3944	1716	2446
3945	1717	2445
3946	1717	2445
3947	1718	2445
3948	1718	2444
3949	1718	2443
3950	1719	2443
3951	1719	2442
3952	1720	2442
3953	1720	2441
3954	1720	2441
3955	1721	2440
3956	1721	2439
3957	1721	2439
3958	1722	2438
3959	1722	2438
3960	1722	2437
3961	1723	2437
3962	1723	2437
3963	1724	2436
3964	1724	2435
3965	1724	2435
3966	1725	2434
3967	1725	2434
3968	1725	2433
3969	1726	2433
3970	1727	2433
3971	1727	2432
3972	1727	2432
3973	1727	2431
3974	1732	2437
3975	1733	2436
3976	1733	2436
3977	1733	2435
3978	1734	2435
3979	1734	2434
3980	1735	2434
3981	1736	2434
3982	1736	2434
3983	1737	2433
3984	1737	2433
3985	1738	2433
3986	1738	2432
3987	1738	2431
3988	1738	2430
3989	1739	2430
3990	1739	2429
3991	1739	2429
3992	1740	2429
3993	1740	2428
3994	1741	2428
3995	1741	2428
3996	1742	2427
3997	1742	2426
3998	1743	2426
3999	1743	2426
4000	1743	2425
4001	1743	2424
4002	1744	2424
4003	1745	2424
4004	1745	2423
4005	1746	2423
4006	1746	2422
4007	1746	2422
4008	1746	2421
4009	1747	2421
4010	1747	2420
4011	1748	2419
4012	1748	2419
4013	1748	2418
4014	1748	2417
4015	1749	2417
4016	1749	2417
4017	1749	2416
4018	1750	2415
4019	1750	2415
4020	1750	2414
4021	1751	2413
4022	1751	2413
4023	1751	2412
4024	1752	2411
4025	1752	2411
4026	1752	2410
4027	1753	2410
4028	1753	2409
4029	1753	2408
4030	1753	2408
4031	1754	2407
4032	1754	2407
4033	1754	2406
4034	1755	2405
4035	1755	2405
4036	1755	2404
4037	1756	2404
4038	1756	2403
4039	1757	2403
4040	1757	2403
4041	1758	2402
4042	1758	2402
4043	1758	2401
4044	1759	2400
4045	1759	2400
4046	1759	2399
4047	1760	2399
4048	1760	2398
4049	1760	2398
4050	1761	2397
4051	1761	2396
4052	1762	2397
4053	1762	2396
4054	1762	2395
4055	1763	2395
4056	1763	2394
4057	1763	2393
4058	1763	2393
4059	1764	2393
4060	1765	2392
4061	1765	2392
4062	1765	2391
4063	1766	2390
4064	1766	2390
4065	1766	2389
4066	1767	2389
4067	1767	2388
4068	1767	2388
4069	1768	2387
4070	1768	2386
4071	1768	2386
4072	1769	2385
4073	1769	2385
4074	1769	2384
4075	1770	2384
4076	1770	2383
4077	1770	2382
4078	1771	2382
4079	1771	2382
4080	1772	2381
4081	1772	2381
4082	1773	2381
4083	1774	2381
4084	1774	2380
4085	1774	2379
4086	1774	2379
4087	1774	2378
4088	1775	2377
4089	1775	2377
4090	1775	2376
4091	1775	2375
4092	1775	2374
4093	1776	2374
4094	1776	2373
4095	1776	2372
4096	1777	2372
4097	1777	2371
4098	1777	2370
4099	1777	2369
4100	1777	2369
4101	1778	2368
4102	1778	2367
4103	1778	2366
4104	1778	2366
4105	1778	2365
4106	1779	2365
4107	1779	2364
4108	1780	2364
4109	1780	2363
4110	1780	2363
4111	1781	2363
4112	1782	2363
4113	1783	2363
4114	1783	2362
4115	1784	2362
4116	1785	2362
4117	1785	2362
4118	1786	2362
4119	1786	2361
4120	1787	2361
4121	1787	2361
4122	1788	2361
4123	1788	2360
4124	1789	2360
4125	1789	2359
4126	1790	2359
4127	1790	2358
4128	1790	2357
4129	1790	2357
4130	1790	2356
4131	1791	2355
4132	1791	2355
4133	1791	2354
4134	1791	2353
4135	1792	2352
4136	1792	2352
4137	1792	2351
4138	1792	2350
4139	1793	2349
4140	1793	2349
4141	1794	2349
4142	1794	2348
4143	1794	2347
4144	1794	2347
4145	1795	2347
4146	1796	2347
4147	1796	2347
4148	1797	2346
4149	1798	2346
4150	1798	2346
4151	1799	2345
4152	1799	2345
4153	1799	2344
4154	1799	2343
4155	1800	2343
4156	1800	2342
4157	1800	2341
4158	1800	2341
4159	1801	2340
4160	1801	2339
4161	1801	2339
4162	1802	2338
4163	1802	2338
4164	1802	2337
4165	1803	2337
4166	1803	2337
4167	1804	2336
4168	1804	2336
4169	1804	2335
4170	1805	2334
4171	1805	2334
4172	1805	2333
4173	1808	2336
4174	1808	2335
4175	1809	2335
4176	1809	2334
4177	1810	2334
4178	1810	2334
4179	1811	2333
4180	1811	2333
4181	1812	2333
4182	1813	2333
4183	1813	2332
4184	1813	2331
4185	1813	2331
4186	1814	2330
4187	1814	2330
4188	1815	2329
4189	1815	2329
4190	1816	2329
4191	1816	2328
4192	1817	2328
4193	1817	2327
4194	1817	2327
4195	1817	2326
4196	1818	2325
4197	1818	2325
4198	1818	2324
4199	1818	2323
4200	1819	2323
4201	1819	2323
4202	1820	2322
4203	1820	2322
4204	1821	2322
4205	1821	2321
4206	1822	2321
4207	1823	2321
4208	1823	2320
4209	1824	2320
4210	1824	2320
4211	1825	2320
4212	1825	2319
4213	1826	2319
4214	1827	2319
4215	1827	2319
4216	1828	2319
4217	1828	2318
4218	1829	2318
4219	1830	2318
4220	1831	2318
4221	1831	2318
4222	1831	2317
4223	1831	2316
4224	1832	2316
4225	1832	2315
4226	1833	2315
4227	1833	2315
4228	1833	2314
4229	1834	2313
4230	1834	2313
4231	1834	2312
4232	1835	2311
4233	1835	2311
4234	1836	2311
4235	1836	2310
4236	1837	2310
4237	1837	2309
4238	1837	2309
4239	1838	2308
4240	1838	2308
4241	1840	2310
4242	1841	2309
4243	1841	2309
4244	1841	2308
4245	1842	2307
4246	1842	2307
4247	1842	2306
4248	1842	2306
4249	1843	2305
4250	1843	2305
4251	1844	2305
4252	1844	2304
4253	1845	2304
4254	1845	2303
4255	1845	2302
4256	1846	2302
4257	1846	2301
4258	1846	2300
4259	1846	2300
4260	1847	2299
4261	1847	2299
4262	1848	2299
4263	1848	2298
4264	1849	2298
4265	1849	2297
4266	1849	2297
4267	1850	2296
4268	1850	2296
4269	1851	2296
4270	1851	2295
4271	1852	2295
4272	1852	2294
4273	1852	2293
4274	1852	2293
4275	1853	2293
4276	1854	2293
4277	1854	2292
4278	1855	2292
4279	1855	2291
4280	1856	2291
4281	1856	2290
4282	1857	2291
4283	1858	2291
4284	1858	2290
4285	1858	2289
4286	1859	2289
4287	1859	2289
4288	1860	2288
4289	1860	2287
4290	1860	2287
4291	1860	2286
4292	1861	2285
4293	1861	2285
4294	1861	2284
4295	1862	2284
4296	1862	2284
4297	1863	2284
4298	1864	2283
4299	1864	2283
4300	1864	2282
4301	1865	2282
4302	1865	2282
4303	1866	2282
4304	1866	2281
4305	1867	2281
4306	1868	2281
4307	1868	2280
4308	1869	2280
4309	1869	2279
4310	1869	2279
4311	1869	2278
4312	1870	2278
4313	1870	2277
4314	1871	2277
4315	1871	2277
4316	1872	2276
4317	1873	2276
4318	1873	2276
4319	1874	2275
4320	1874	2275
4321	1874	2274
4322	1874	2273
4323	1875	2273
4324	1876	2273
4325	1876	2273
4326	1877	2272
4327	1877	2272
4328	1877	2271
4329	1878	2271
4330	1878	2271
4331	1879	2270
4332	1880	2270
4333	1880	2270
4334	1881	2270
4335	1881	2269
4336	1882	2269
4337	1883	2269
4338	1883	2269
4339	1883	2268
4340	1884	2268
4341	1884	2267
4342	1884	2266
4343	1885	2267
4344	1886	2266
4345	1886	2266
4346	1886	2265
4347	1887	2264
4348	1887	2264
4349	1888	2264
4350	1888	2263
4351	1889	2263
4352	1889	2262
4353	1889	2262
4354	1890	2261
4355	1890	2261
4356	1890	2260
4357	1891	2260
4358	1891	2259
4359	1892	2259
4360	1892	2258
4361	1892	2258
4362	1893	2258
4363	1893	2257
4364	1894	2257
4365	1894	2256
4366	1895	2256
4367	1896	2256
4368	1896	2256
4369	1897	2255
4370	1897	2255
4371	1897	2254
4372	1898	2254
4373	1899	2254
4374	1899	2253
4375	1900	2254
4376	1900	2253
4377	1901	2253
4378	1901	2252
4379	1902	2252
4380	1902	2251
4381	1902	2250
4382	1903	2250
4383	1903	2250
4384	1903	2249
4385	1904	2248
4386	1904	2248
4387	1905	2248
4388	1905	2247
4389	1906	2247
4390	1906	2247
4391	1907	2246
4392	1907	2245
4393	1907	2245
4394	1907	2244
4395	1908	2244
4396	1908	2243
4397	1908	2243
4398	1909	2242
4399	1909	2242
4400	1910	2242
4401	1910	2241
4402	1911	2240
4403	1911	2240
4404	1912	2240
4405	1912	2240
4406	1913	2239
4407	1913	2239
4408	1913	2238
4409	1914	2238
4410	1914	2237
4411	1915	2237
4412	1915	2236
4413	1915	2235
4414	1916	2235
4415	1916	2235
4416	1917	2234
4417	1917	2234
4418	1918	2234
4419	1918	2233
4420	1918	2232
4421	1919	2232
4422	1919	2232
4423	1919	2231
4424	1920	2231
4425	1921	2231
4426	1921	2231
4427	1922	2230
4428	1922	2230
4429	1923	2230
4430	1924	2229
4431	1924	2229
4432	1924	2228
4433	1924	2227
4434	1925	2227
4435	1925	2226
4436	1925	2226
4437	1926	2226
4438	1927	2225
4439	1927	2225
4440	1928	2225
4441	1928	2224
4442	1928	2224
4443	1929	2223
4444	1929	2222
4445	1929	2222
4446	1930	2221
4447	1930	2221
4448	1931	2221
4449	1931	2220
4450	1932	2220
4451	1932	2219
4452	1933	2219
4453	1933	2219
4454	1933	2218
4455	1934	2218
4456	1934	2217
4457	1934	2216
4458	1935	2217
4459	1936	2217
4460	1936	2216
4461	1937	2215
4462	1937	2215
4463	1938	2215
4464	1938	2214
4465	1938	2213
4466	1938	2213
4467	1939	2212
4468	1940	2212
4469	1940	2211
4470	1940	2211
4471	1940	2210
4472	1941	2210
4473	1941	2209
4474	1942	2209
4475	1942	2208
4476	1942	2208
4477	1943	2208
4478	1943	2207
4479	1943	2206
4480	1945	2207
4481	1945	2206
4482	1946	2206
4483	1946	2205
4484	1947	2205
4485	1947	2205
4486	1948	2205
4487	1949	2205
4488	1949	2205
4489	1949	2204
4490	1950	2204
4491	1951	2203
4492	1951	2203
4493	1952	2203
4494	1952	2202
4495	1952	2202
4496	1953	2201
4497	1953	2201
4498	1954	2200
4499	1954	2200
4500	1954	2199
4501	1955	2199
4502	1955	2199
4503	1956	2198
4504	1956	2198
4505	1957	2197
4506	1957	2197
4507	1957	2196
4508	1958	2196
4509	1958	2195
4510	1958	2195
4511	1959	2194
4512	1960	2194
4513	1961	2195
4514	1961	2194
4515	1962	2194
4516	1963	2194
4517	1963	2193
4518	1964	2194
4519	1964	2193
4520	1965	2192
4521	1965	2192
4522	1965	2191
4523	1966	2191
4524	1966	2191
4525	1967	2190
4526	1968	2190
4527	1968	2190
4528	1969	2189
4529	1969	2189
4530	1969	2188
4531	1970	2188
4532	1971	2188
4533	1971	2188
4534	1972	2188
4535	1972	2187
4536	1973	2187
4537	1973	2186
4538	1974	2186
4539	1974	2185
4540	1974	2185
4541	1974	2184
4542	1975	2184
4543	1976	2184
4544	1976	2183
4545	1977	2183
4546	1977	2182
4547	1977	2182
4548	1978	2181
4549	1978	2181
4550	1979	2181
4551	1979	2180
4552	1980	2180
4553	1981	2180
4554	1981	2179
4555	1981	2178
4556	1981	2178
4557	1982	2178
4558	1982	2177
4559	1983	2177
4560	1983	2176
4561	1984	2176
4562	1984	2176
4563	1985	2175
4564	1985	2175
4565	1986	2174
4566	1986	2174
4567	1986	2173
4568	1987	2173
4569	1987	2172
4570	1987	2171
4571	1987	2171
4572	1988	2170
4573	1988	2169
4574	1988	2169
4575	1989	2169
4576	1989	2168
4577	1990	2168
4578	1990	2168
4579	1991	2167
4580	1991	2167
4581	1992	2166
4582	1992	2166
4583	1992	2165
4584	1992	2164
4585	1993	2164
4586	1993	2163
4587	1993	2163
4588	1993	2162
4589	1994	2161
4590	1994	2161
4591	1994	2160
4592	1994	2159
4593	1995	2159
4594	1995	2159
4595	1996	2158
4596	1996	2158
4597	1997	2157
4598	1997	2157
4599	1997	2156
4600	1997	2155
4601	1998	2155
4602	1998	2154
4603	1998	2154
4604	1999	2153
4605	1999	2153
4606	1999	2152
4607	2000	2152
4608	2000	2151
4609	2000	2151
4610	2001	2150
4611	2001	2149
4612	2001	2149
4613	2002	2149
4614	2002	2148
4615	2002	2147
4616	2003	2147
4617	2003	2146
4618	2003	2146
4619	2004	2145
4620	2004	2144
4621	2004	2144
4622	2005	2143
4623	2005	2143
4624	2005	2142
4625	2006	2142
4626	2006	2141
4627	2006	2141
4628	2007	2140
4629	2007	2139
4630	2007	2139
4631	2007	2138
4632	2008	2138
4633	2008	2137
4634	2008	2137
4635	2008	2136
4636	2009	2136
4637	2009	2135
4638	2010	2135
4639	2010	2134
4640	2011	2134
4641	2011	2133
4642	2011	2133
4643	2012	2133
4644	2012	2132
4645	2013	2131
4646	2013	2131
4647	2014	2131
4648	2014	2130
4649	2014	2129
4650	2015	2129
4651	2015	2129
4652	2016	2128
4653	2016	2128
4654	2016	2127
4655	2017	2127
4656	2017	2126
4657	2017	2126
4658	2018	2125
4659	2018	2125
4660	2019	2124
4661	2019	2124
4662	2020	2124
4663	2020	2123
4664	2021	2123
4665	2021	2122
4666	2022	2122
4667	2022	2121
4668	2022	2121
4669	2023	2120
4670	2023	2120
4671	2023	2119
4672	2023	2119
4673	2024	2118
4674	2024	2118
4675	2025	2117
4676	2025	2117
4677	2026	2117
4678	2026	2116
4679	2027	2116
4680	2027	2115
4681	2027	2115
4682	2028	2115
4683	2028	2114
4684	2029	2114
4685	2029	2113
4686	2029	2113
4687	2030	2112
4688	2030	2112
4689	2031	2111
4690	2031	2111
4691	2031	2110
4692	2031	2109
4693	2031	2108
4694	2032	2108
4695	2032	2107
4696	2032	2107
4697	2033	2106
4698	2033	2106
4699	2034	2106
4700	2034	2105
4701	2035	2105
4702	2035	2105
4703	2036	2104
4704	2036	2104
4705	2036	2103
4706	2037	2103
4707	2037	2102
4708	2040	2104
4709	2041	2105
4710	2042	2104
4711	2042	2104
4712	2043	2104
4713	2043	2103
4714	2044	2102
4715	2044	2102
4716	2044	2101
4717	2044	2101
4718	2045	2100
4719	2045	2100
4720	2046	2100
4721	2047	2099
4722	2047	2099
4723	2047	2098
4724	2048	2098
4725	2048	2098
4726	2049	2097
4727	2049	2097
4728	2050	2096
4729	2050	2096
4730	2050	2095
4731	2050	2095
4732	2051	2094
4733	2051	2093
4734	2052	2093
4735	2052	2093
4736	2052	2092
4737	2053	2092
4738	2053	2091
4739	2053	2091
4740	2055	2092
4741	2056	2091
4742	2056	2091
4743	2056	2090
4744	2057	2090
4745	2057	2089
4746	2057	2088
4747	2058	2088
4748	2058	2088
4749	2059	2087
4750	2059	2087
4751	2060	2086
4752	2060	2086
4753	2061	2086
4754	2061	2085
4755	2061	2084
4756	2061	2084
4757	2061	2083
4758	2062	2083
4759	2062	2082
4760	2062	2081
4761	2063	2081
4762	2063	2080
4763	2063	2080
4764	2064	2079
4765	2064	2079
4766	2064	2078
4767	2065	2078
4768	2065	2077
4769	2066	2077
4770	2066	2076
4771	2067	2076
4772	2067	2076
4773	2067	2075
4774	2068	2075
4775	2068	2074
4776	2068	2073
4777	2068	2073
4778	2069	2072
4779	2069	2072
4780	2069	2071
4781	2070	2071
4782	2070	2070
4783	2070	2069
4784	2070	2069
4785	2071	2068
4786	2071	2068
4787	2071	2067
4788	2072	2066
4789	2072	2066
4790	2072	2065
4791	2073	2065
4792	2073	2064
4793	2073	2064
4794	2074	2063
4795	2074	2063
4796	2075	2062
4797	2075	2062
4798	2075	2062
4799	2076	2061
4800	2076	2061
4801	2077	2061
4802	2078	2061
4803	2078	2060
4804	2079	2060
4805	2080	2060
4806	2080	2059
4807	2080	2059
4808	2081	2058
4809	2081	2058
4810	2082	2057
4811	2082	2057
4812	2082	2056
4813	2083	2056
4814	2083	2055
4815	2084	2055
4816	2084	2054
4817	2084	2054
4818	2084	2053
4819	2084	2052
4820	2085	2052
4821	2085	2051
4822	2085	2051
4823	2086	2050
4824	2086	2049
4825	2086	2049
4826	2086	2048
4827	2088	2049
4828	2089	2049
4829	2089	2048
4830	2089	2048
4831	2090	2047
4832	2090	2047
4833	2091	2046
4834	2091	2046
4835	2091	2045
4836	2092	2045
4837	2092	2044
4838	2092	2044
4839	2093	2043
4840	2093	2043
4841	2093	2042
4842	2094	2042
4843	2094	2041
4844	2094	2041
4845	2095	2040
4846	2095	2040
4847	2096	2040
4848	2097	2040
4849	2097	2039
4850	2097	2038
4851	2098	2038
4852	2098	2038
4853	2098	2037
4854	2099	2037
4855	2099	2036
4856	2100	2036
4857	2101	2036
4858	2101	2036
4859	2102	2035
4860	2102	2034
4861	2102	2034
4862	2103	2034
4863	2104	2033
4864	2104	2033
4865	2104	2032
4866	2104	2032
4867	2105	2031
4868	2105	2031
4869	2105	2030
4870	2106	2029
4871	2106	2029
4872	2106	2028
4873	2107	2028
4874	2107	2027
4875	2108	2027
4876	2108	2026
4877	2108	2026
4878	2108	2025
4879	2109	2025
4880	2109	2024
4881	2109	2024
4882	2110	2024
4883	2110	2023
4884	2111	2023
4885	2111	2022
4886	2111	2021
4887	2112	2021
4888	2112	2021
4889	2113	2020
4890	2113	2020
4891	2113	2019
4892	2113	2018
4893	2114	2018
4894	2114	2018
4895	2115	2017
4896	2115	2017
4897	2117	2017
4898	2118	2017
4899	2118	2017
4900	2119	2017
4901	2119	2016
4902	2120	2016
4903	2120	2015
4904	2120	2015
4905	2121	2014
4906	2121	2014
4907	2122	2014
4908	2122	2013
4909	2123	2013
4910	2123	2012
4911	2123	2012
4912	2124	2011
4913	2125	2011
4914	2125	2011
4915	2126	2011
4916	2126	2010
4917	2127	2010
4918	2128	2010
4919	2128	2009
4920	2128	2009
4921	2129	2009
4922	2130	2008
4923	2130	2008
4924	2130	2008
4925	2131	2007
4926	2131	2007
4927	2131	2006
4928	2132	2005
4929	2132	2005
4930	2132	2004
4931	2133	2004
4932	2133	2003
4933	2133	2003
4934	2134	2002
4935	2134	2002
4936	2134	2001
4937	2135	2001
4938	2135	2001
4939	2136	2000
4940	2136	2000
4941	2136	1999
4942	2137	1998
4943	2137	1998
4944	2138	1997
4945	2138	1997
4946	2138	1997
4947	2139	1996
4948	2139	1995
4949	2139	1995
4950	2140	1994
4951	2140	1994
4952	2141	1994
4953	2141	1993
4954	2142	1993
4955	2142	1993
4956	2143	1992
4957	2143	1992
4958	2143	1991
4959	2144	1991
4960	2144	1990
4961	2145	1990
4962	2145	1989
4963	2145	1988
4964	2145	1988
4965	2146	1988
4966	2146	1987
4967	2148	1988
4968	2149	1988
4969	2150	1988
4970	2150	1987
4971	2150	1987
4972	2151	1986
4973	2151	1986
4974	2151	1985
4975	2152	1985
4976	2152	1984
4977	2152	1984
4978	2153	1983
4979	2153	1983
4980	2154	1983
4981	2155	1982
4982	2155	1982
4983	2156	1982
4984	2157	1982
4985	2157	1982
4986	2158	1981
4987	2159	1981
4988	2159	1981
4989	2159	1980
4990	2159	1979
4991	2160	1979
4992	2160	1978
4993	2160	1978
4994	2161	1977
4995	2161	1977
4996	2161	1976
4997	2162	1976
4998	2163	1976
4999	2163	1976
5000	2164	1975
5001	2165	1975
5002	2165	1975
5003	2166	1975
5004	2167	1974
5005	2168	1974
5006	2170	1976
5007	2171	1976
5008	2174	1978
5009	2175	1978
5010	2175	1977
5011	2188	1988
5012	2188	1987
5013	2188	1986
5014	2188	1986
5015	2190	1987
5016	2191	1986
5017	2192	1986
5018	2192	1986
5019	2192	1985
5020	2193	1985
5021	2193	1984
5022	2193	1984
5023	2193	1983
5024	2194	1982
5025	2194	1982
5026	2194	1981
5027	2194	1981
5028	2195	1980
5029	2195	1979
5030	2195	1979
5031	2195	1978
5032	2195	1977
5033	2196	1977
5034	2196	1976
5035	2196	1975
5036	2196	1975
