iter	RMSE
2643	1.289047318e-07
2644	1.280466936e-07
2645	1.269319246e-07
2646	1.262461208e-07
2647	1.260313002e-07
2648	1.260312987e-07
2649	1.243938652e-07
2650	1.229461582e-07
2651	1.223294422e-07
2652	1.211165761e-07
2653	1.197792655e-07
2654	1.18192364e-07
2655	1.180175353e-07
2656	1.164397153e-07
2657	1.164397053e-07
2658	1.157171596e-07
2659	1.141976565e-07
2660	1.141976115e-07
2661	1.141975731e-07
2662	1.1388524e-07
2663	1.130030872e-07
2664	1.11589245e-07
2665	1.10373592e-07
2666	1.096462448e-07
2667	1.086750644e-07
2668	1.082940439e-07
2669	1.076870314e-07
2670	1.075381728e-07
2671	1.075381263e-07
2672	1.070829625e-07
2673	1.068981068e-07
2674	1.0669958e-07
2675	1.059063542e-07
2676	1.059063302e-07
2677	1.057137756e-07
2678	1.04461911e-07
2679	1.037944395e-07
2680	1.028825224e-07
2681	1.019923744e-07
2682	1.0122343e-07
2683	1.010133947e-07
2684	1.00279882e-07
2685	9.914306572e-08
2686	9.896536164e-08
2687	9.767259465e-08
2688	9.767243625e-08
2689	9.767230146e-08
2690	9.639083696e-08
2691	9.614212212e-08
2692	9.580715883e-08
2693	9.48036115e-08
2694	9.465586213e-08
2695	9.394125115e-08
2696	9.391862277e-08
2697	9.37227806e-08
2698	9.260792046e-08
2699	9.22040216e-08
2700	9.099327379e-08
2701	9.0992748e-08
2702	9.004809745e-08
2703	9.004766797e-08
2704	9.004730231e-08
2705	8.907326839e-08
2706	8.89605314e-08
2707	8.774205049e-08
2708	8.748561993e-08
2709	8.719582297e-08
2710	8.64702712e-08
2711	8.589466615e-08
2712	8.589461081e-08
2713	8.589456368e-08
2714	8.522441352e-08
2715	8.418861948e-08
2716	8.418858575e-08
2717	8.405769815e-08
2718	8.301976392e-08
2719	8.246232361e-08
2720	8.208453263e-08
2721	8.100666569e-08
2722	8.081022605e-08
2723	8.015870667e-08
2724	7.950543165e-08
2725	7.93893573e-08
2726	7.834688118e-08
2727	7.834687417e-08
2728	7.813152827e-08
2729	7.803288819e-08
2730	7.803287911e-08
2731	7.797964736e-08
2732	7.797961831e-08
2733	7.783271308e-08
2734	7.783267805e-08
2735	7.712668202e-08
2736	7.682454843e-08
2737	7.682448698e-08
2738	7.591877189e-08
2739	7.585280096e-08
2740	7.532507924e-08
2741	7.514019531e-08
2742	7.475104046e-08
2743	7.458454496e-08
2744	7.361771411e-08
2745	7.303241809e-08
2746	7.260508492e-08
2747	7.192420664e-08
2748	7.152998833e-08
2749	7.152998345e-08
2750	7.054334094e-08
2751	7.017242578e-08
2752	7.017209827e-08
2753	6.934007269e-08
2754	6.921650772e-08
2755	6.912035883e-08
2756	6.821656157e-08
2757	6.786505079e-08
2758	6.708584354e-08
2759	6.690989655e-08
2760	6.633080626e-08
2761	6.608972115e-08
2762	6.583295824e-08
2763	6.583229418e-08
2764	6.563673658e-08
2765	6.514213675e-08
2766	6.514166469e-08
2767	6.464614305e-08
2768	6.380015388e-08
2769	6.311422728e-08
2770	6.304365434e-08
2771	6.266158294e-08
2772	6.213309373e-08
2773	6.157121263e-08
2774	6.157058534e-08
2775	6.081615933e-08
2776	6.039743953e-08
2777	5.964730502e-08
2778	5.883690823e-08
2779	5.829308054e-08
2780	5.777221066e-08
2781	5.738682171e-08
2782	5.732046423e-08
2783	5.727728104e-08
2784	5.715389103e-08
2785	5.715383717e-08
2786	5.658350128e-08
2787	5.634266632e-08
2788	5.559970482e-08
2789	5.487252817e-08
2790	5.454489853e-08
2791	5.4544678e-08
2792	5.454449025e-08
2793	5.417340306e-08
2794	5.417331758e-08
2795	5.346853215e-08
2796	5.266799082e-08
2797	5.232982714e-08
2798	5.200996069e-08
2799	5.200986176e-08
2800	5.200977759e-08
2801	5.14479192e-08
2802	5.137882969e-08
2803	5.073120459e-08
2804	5.013093487e-08
2805	5.01308566e-08
2806	5.006717214e-08
2807	4.981677514e-08
2808	4.912386504e-08
2809	4.901344369e-08
2810	4.862725542e-08
2811	4.836499507e-08
2812	4.790020532e-08
2813	4.733424146e-08
2814	4.685232504e-08
2815	4.6780596e-08
2816	4.671516841e-08
2817	4.667262727e-08
2818	4.653913492e-08
2819	4.653902322e-08
2820	4.585283826e-08
2821	4.563998192e-08
2822	4.558891407e-08
2823	4.551773408e-08
2824	4.536564634e-08
2825	4.477318764e-08
2826	4.477318477e-08
2827	4.41852599e-08
2828	4.387637111e-08
2829	4.349990323e-08
2830	4.319980751e-08
2831	4.267170814e-08
2832	4.252656247e-08
2833	4.252650296e-08
2834	4.196845831e-08
2835	4.187905885e-08
2836	4.163139553e-08
2837	4.163138019e-08
2838	4.163136706e-08
2839	4.158429117e-08
2840	4.137235193e-08
2841	4.115501556e-08
2842	4.108864321e-08
2843	4.108862585e-08
2844	4.101120729e-08
2845	4.069767869e-08
2846	4.048375938e-08
2847	3.996257433e-08
2848	3.996257238e-08
2849	3.972390297e-08
2850	3.972387243e-08
2851	3.932002324e-08
2852	3.882915742e-08
2853	3.882906569e-08
2854	3.837188281e-08
2855	3.837184053e-08
2856	3.810216879e-08
2857	3.760619129e-08
2858	3.756109202e-08
2859	3.75287691e-08
2860	3.746641545e-08
2861	3.746638475e-08
2862	3.699022297e-08
2863	3.694459889e-08
2864	3.684044142e-08
2865	3.673128225e-08
2866	3.657459071e-08
2867	3.618625493e-08
2868	3.618602111e-08
2869	3.606246985e-08
2870	3.579989168e-08
2871	3.554004071e-08
2872	3.532506136e-08
2873	3.532481236e-08
2874	3.532460035e-08
2875	3.526103636e-08
2876	3.512764751e-08
2877	3.50729614e-08
2878	3.471621845e-08
2879	3.471621719e-08
2880	3.461187893e-08
2881	3.425696024e-08
2882	3.399357187e-08
2883	3.369618744e-08
2884	3.358265763e-08
2885	3.358265682e-08
2886	3.344127276e-08
2887	3.327150041e-08
2888	3.327149393e-08
2889	3.303565927e-08
2890	3.303564445e-08
2891	3.281039458e-08
2892	3.274070696e-08
2893	3.270369149e-08
2894	3.244116044e-08
2895	3.204464263e-08
2896	3.191265523e-08
2897	3.167510658e-08
2898	3.164352661e-08
2899	3.15640486e-08
2900	3.117583803e-08
2901	3.079083127e-08
2902	3.043491546e-08
2903	3.003526904e-08
2904	2.963855626e-08
2905	2.963854086e-08
2906	2.946969213e-08
2907	2.946968717e-08
2908	2.929395166e-08
2909	2.890928741e-08
2910	2.883386595e-08
2911	2.844327133e-08
2912	2.806443686e-08
2913	2.796081898e-08
2914	2.783679342e-08
2915	2.783679313e-08
2916	2.76511064e-08
2917	2.739970589e-08
2918	2.722855487e-08
2919	2.687108211e-08
2920	2.687107342e-08
2921	2.666549804e-08
2922	2.645828686e-08
2923	2.643446817e-08
2924	2.626689976e-08
2925	2.606066065e-08
2926	2.569810368e-08
2927	2.569809156e-08
2928	2.567706633e-08
2929	2.537013302e-08
2930	2.508056694e-08
2931	2.508056667e-08
2932	2.485755386e-08
2933	2.485755268e-08
2934	2.453598336e-08
2935	2.44904646e-08
2936	2.417041293e-08
2937	2.405308677e-08
2938	2.388031574e-08
2939	2.388025973e-08
2940	2.384205401e-08
2941	2.365601909e-08
2942	2.365601859e-08
2943	2.356084004e-08
2944	2.326144665e-08
2945	2.315740274e-08
2946	2.315739203e-08
2947	2.304157826e-08
2948	2.275513329e-08
2949	2.263406383e-08
2950	2.259346429e-08
2951	2.242925237e-08
2952	2.214565996e-08
2953	2.2083131e-08
2954	2.201645115e-08
2955	2.201643247e-08
2956	2.185262141e-08
2957	2.175359458e-08
2958	2.17535896e-08
2959	2.175358537e-08
2960	2.172070236e-08
2961	2.140577819e-08
2962	2.115944521e-08
2963	2.09346538e-08
2964	2.079545512e-08
2965	2.072774287e-08
2966	2.059490904e-08
2967	2.05213105e-08
2968	2.045746261e-08
2969	2.017409681e-08
2970	2.006119828e-08
2971	2.006097682e-08
2972	2.006078827e-08
2973	1.996002562e-08
2974	1.969959115e-08
2975	1.969940826e-08
2976	1.944241885e-08
2977	1.944226424e-08
2978	1.944213248e-08
2979	1.941958818e-08
2980	1.94194893e-08
2981	1.932731959e-08
2982	1.921051844e-08
2983	1.906477958e-08
2984	1.903512226e-08
2985	1.897898043e-08
2986	1.880224333e-08
2987	1.849995549e-08
2988	1.839512204e-08
2989	1.836846961e-08
2990	1.836839845e-08
2991	1.812712347e-08
2992	1.792598694e-08
2993	1.790933179e-08
2994	1.776977765e-08
2995	1.768624568e-08
2996	1.764093881e-08
2997	1.764075464e-08
2998	1.758215376e-08
2999	1.749451633e-08
3000	1.749439141e-08
3001	1.743872628e-08
3002	1.735862797e-08
3003	1.73401209e-08
3004	1.733995548e-08
3005	1.73127684e-08
3006	1.708084076e-08
3007	1.705156291e-08
3008	1.688251001e-08
3009	1.688239377e-08
3010	1.674224828e-08
3011	1.667944753e-08
3012	1.651233139e-08
3013	1.651213473e-08
3014	1.648912654e-08
3015	1.63091032e-08
3016	1.630893774e-08
3017	1.630879687e-08
3018	1.605130539e-08
3019	1.605125972e-08
3020	1.592908458e-08
3021	1.574761624e-08
3022	1.571468153e-08
3023	1.571464555e-08
3024	1.555608871e-08
3025	1.550113449e-08
3026	1.529617389e-08
3027	1.511574266e-08
3028	1.511573786e-08
3029	1.49543774e-08
3030	1.493665554e-08
3031	1.493660063e-08
3032	1.489166367e-08
3033	1.486965803e-08
3034	1.475200669e-08
3035	1.464947074e-08
3036	1.464922592e-08
3037	1.452148903e-08
3038	1.447902308e-08
3039	1.431847187e-08
3040	1.424277999e-08
3041	1.405497429e-08
3042	1.383816533e-08
3043	1.370861195e-08
3044	1.36397482e-08
3045	1.36397481e-08
3046	1.362306814e-08
3047	1.351434974e-08
3048	1.351434843e-08
3049	1.333276873e-08
3050	1.328411056e-08
3051	1.322197231e-08
3052	1.313856783e-08
3053	1.312365942e-08
3054	1.301653064e-08
3055	1.297286474e-08
3056	1.297284116e-08
3057	1.280503203e-08
3058	1.280500937e-08
3059	1.274304661e-08
3060	1.268474227e-08
3061	1.261176028e-08
3062	1.255129976e-08
3063	1.24542121e-08
3064	1.229067361e-08
3065	1.214278574e-08
3066	1.214278077e-08
3067	1.210281942e-08
3068	1.203697857e-08
3069	1.192725319e-08
3070	1.187790503e-08
3071	1.186203753e-08
3072	1.173223848e-08
3073	1.166172737e-08
3074	1.152796065e-08
3075	1.139703512e-08
3076	1.129535096e-08
3077	1.12953221e-08
3078	1.122264404e-08
3079	1.108495932e-08
3080	1.105600959e-08
3081	1.098755537e-08
3082	1.09631841e-08
3083	1.091661001e-08
3084	1.076571627e-08
3085	1.072704194e-08
3086	1.072693932e-08
3087	1.065591144e-08
3088	1.06558196e-08
3089	1.059892872e-08
3090	1.047867322e-08
3091	1.039623436e-08
3092	1.035423824e-08
3093	1.031703924e-08
3094	1.030110484e-08
3095	1.028301912e-08
3096	1.027466465e-08
3097	1.018669137e-08
3098	1.010140173e-08
3099	1.003776444e-08
3100	9.931783616e-09
3101	9.898772571e-09
3102	9.883441838e-09
3103	9.778899066e-09
3104	9.650614516e-09
3105	9.600360989e-09
3106	9.600293911e-09
3107	9.563744935e-09
3108	9.452334459e-09
3109	9.330268998e-09
3110	9.264263979e-09
3111	9.147732861e-09
3112	9.080053176e-09
3113	9.052457894e-09
3114	9.037798282e-09
3115	8.970994312e-09
3116	8.952476389e-09
3117	8.948311393e-09
3118	8.844544477e-09
3119	8.844433387e-09
3120	8.730284704e-09
3121	8.719445428e-09
3122	8.611182201e-09
3123	8.501529175e-09
3124	8.45862297e-09
3125	8.413368772e-09
3126	8.307319233e-09
3127	8.269505177e-09
3128	8.245489853e-09
3129	8.18405867e-09
3130	8.183955902e-09
3131	8.112132755e-09
3132	8.112080535e-09
3133	8.079511068e-09
3134	8.020077737e-09
3135	8.019966714e-09
3136	8.019872195e-09
3137	7.959924567e-09
3138	7.957382044e-09
3139	7.89509611e-09
3140	7.771970905e-09
3141	7.762420504e-09
3142	7.660172635e-09
3143	7.595339931e-09
3144	7.548639535e-09
3145	7.44970563e-09
3146	7.440178445e-09
3147	7.368868223e-09
3148	7.281332067e-09
3149	7.271740959e-09
3150	7.207951894e-09
3151	7.113383721e-09
3152	7.11333205e-09
3153	7.023082706e-09
3154	7.023039598e-09
3155	7.013185319e-09
3156	6.916239772e-09
3157	6.882615524e-09
3158	6.882549267e-09
3159	6.823775709e-09
3160	6.823742127e-09
3161	6.802279917e-09
3162	6.802266734e-09
3163	6.785617803e-09
3164	6.758159294e-09
3165	6.669416687e-09
3166	6.583414122e-09
3167	6.575921943e-09
3168	6.542727252e-09
3169	6.465940304e-09
3170	6.461632312e-09
3171	6.44550827e-09
3172	6.408936107e-09
3173	6.397242001e-09
3174	6.397222833e-09
3175	6.39720646e-09
3176	6.37305771e-09
3177	6.325504299e-09
3178	6.263302811e-09
3179	6.217214245e-09
3180	6.150209559e-09
3181	6.07707517e-09
3182	6.001358013e-09
3183	6.001353998e-09
3184	5.983276654e-09
3185	5.931714167e-09
3186	5.931714168e-09
3187	5.926986439e-09
3188	5.897064326e-09
3189	5.834231095e-09
3190	5.834230149e-09
3191	5.83422935e-09
3192	5.815362367e-09
3193	5.784285534e-09
3194	5.755774325e-09
3195	5.74546397e-09
3196	5.66983418e-09
3197	5.651807572e-09
3198	5.634727954e-09
3199	5.561945382e-09
3200	5.488892401e-09
3201	5.482035203e-09
3202	5.42663259e-09
3203	5.403292752e-09
3204	5.400156456e-09
3205	5.300478705e-09
3206	5.270923461e-09
3207	5.255539695e-09
3208	5.193825695e-09
3209	5.161272743e-09
3210	5.15862012e-09
3211	5.090881357e-09
3212	5.073970066e-09
3213	5.060292473e-09
3214	5.060281154e-09
3215	5.045346669e-09
3216	5.038098615e-09
3217	5.038075441e-09
3218	5.01118948e-09
3219	4.978295089e-09
3220	4.978285432e-09
3221	4.943923568e-09
3222	4.943922506e-09
3223	4.928775965e-09
3224	4.86401081e-09
3225	4.829599114e-09
3226	4.829593199e-09
3227	4.821038506e-09
3228	4.780009283e-09
3229	4.740250852e-09
3230	4.678135998e-09
3231	4.616758486e-09
3232	4.616758281e-09
3233	4.575386091e-09
3234	4.57538595e-09
3235	4.575385898e-09
3236	4.540206273e-09
3237	4.532834088e-09
3238	4.474778257e-09
3239	4.429390937e-09
3240	4.37835052e-09
3241	4.355637759e-09
3242	4.322293149e-09
3243	4.300126946e-09
3244	4.283635246e-09
3245	4.262205793e-09
3246	4.206760077e-09
3247	4.194576357e-09
3248	4.183959302e-09
3249	4.129018979e-09
3250	4.094335651e-09
3251	4.060884347e-09
3252	4.058144681e-09
3253	4.047437941e-09
3254	4.039869302e-09
3255	4.025335139e-09
3256	3.984213896e-09
3257	3.931111145e-09
3258	3.911643354e-09
3259	3.885120982e-09
3260	3.860318136e-09
3261	3.836570832e-09
3262	3.793723176e-09
3263	3.793722583e-09
3264	3.793722145e-09
3265	3.781410553e-09
3266	3.773008357e-09
3267	3.773007515e-09
3268	3.77300686e-09
3269	3.7681667e-09
3270	3.768165942e-09
3271	3.768165363e-09
3272	3.744798316e-09
3273	3.738560639e-09
3274	3.732573724e-09
3275	3.725835436e-09
3276	3.725833872e-09
3277	3.725832609e-09
3278	3.71847997e-09
3279	3.718479765e-09
3280	3.713667448e-09
3281	3.692092908e-09
3282	3.660778203e-09
3283	3.648822122e-09
3284	3.631051087e-09
3285	3.595405311e-09
3286	3.573351558e-09
3287	3.552215564e-09
3288	3.507878636e-09
3289	3.473700558e-09
3290	3.431578619e-09
3291	3.431541763e-09
3292	3.405967897e-09
3293	3.405938049e-09
3294	3.363095378e-09
3295	3.344893048e-09
3296	3.344859224e-09
3297	3.296785489e-09
3298	3.278701615e-09
3299	3.261108264e-09
3300	3.248336923e-09
3301	3.217374646e-09
3302	3.21696179e-09
3303	3.193176489e-09
3304	3.151810732e-09
3305	3.136371305e-09
3306	3.113310553e-09
3307	3.113283165e-09
3308	3.091917546e-09
3309	3.07643586e-09
3310	3.055083772e-09
3311	3.024381282e-09
3312	2.984928029e-09
3313	2.953506574e-09
3314	2.915786792e-09
3315	2.915759779e-09
3316	2.901161592e-09
3317	2.899017131e-09
3318	2.890487524e-09
3319	2.870932661e-09
3320	2.85066093e-09
3321	2.811568231e-09
3322	2.794910425e-09
3323	2.757620383e-09
3324	2.750921866e-09
3325	2.712368511e-09
3326	2.700320056e-09
3327	2.664424942e-09
3328	2.664405454e-09
3329	2.65551777e-09
3330	2.630729665e-09
3331	2.624926188e-09
3332	2.588719588e-09
3333	2.585029737e-09
3334	2.585025918e-09
3335	2.558803604e-09
3336	2.553360625e-09
3337	2.524323132e-09
3338	2.494948129e-09
3339	2.482376653e-09
3340	2.476490768e-09
3341	2.476480019e-09
3342	2.461601871e-09
3343	2.459190634e-09
3344	2.447198247e-09
3345	2.440782134e-09
3346	2.440767023e-09
3347	2.440754217e-09
3348	2.436615363e-09
3349	2.415007465e-09
3350	2.381633514e-09
3351	2.351652004e-09
3352	2.351637115e-09
3353	2.334012212e-09
3354	2.318852101e-09
3355	2.312623841e-09
3356	2.297367989e-09
3357	2.297332541e-09
3358	2.297302421e-09
3359	2.297276844e-09
3360	2.284170102e-09
3361	2.264193416e-09
3362	2.253550573e-09
3363	2.237795034e-09
3364	2.225177155e-09
3365	2.203412821e-09
3366	2.191504425e-09
3367	2.165469534e-09
3368	2.136859156e-09
3369	2.112451408e-09
3370	2.099687421e-09
3371	2.099611988e-09
